2025-03-04 17:10:44,184 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 17:10:45,982 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 17:11:44,153 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:11:45,018 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:12:44,876 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 35 in-play tennis events.
2025-03-04 17:12:46,851 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 35 events.
2025-03-04 17:13:44,293 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:13:44,984 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:14:44,324 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:14:44,952 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:15:44,413 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:15:45,210 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:16:44,955 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:16:48,369 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:17:44,422 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:17:46,408 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:18:44,504 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:18:46,105 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 17:19:44,512 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 17:19:45,098 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:20:44,801 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 17:20:45,869 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 17:21:46,934 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 17:21:47,797 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
